comment_id,account_id,text,toxicity_label,toxicity_score,posted_at,platform_surface
COM-003121,ACC-000285,"DUDE!! What the hell is with all these incorrect information on Of Mice & Men (band) article!! There is no way they are post-hardcore or nu metal, Austin Carlile said on multiple interviews. Bryanstars, Crescendotv, etc...ok I'll sort of give you the nu metal part after reading the Alternative Press interview, but that's not the point! I'm sticking the the specific genre that there known for, and that's metalcore. They have been metalcore from the start and they said the will stick with metalcore.....with more rock elements.",toxic,0.167,2024-11-06 00:00:00,community_post
COM-003122,ACC-000285,"wikipedia at university 

I realized you were using it too, and I thought I'd contact you after the semesteryou seemed busy and I'm trying to finish my dissertation...",clean,0.0,2026-03-27 00:00:00,community_post
COM-003123,ACC-000285,Hi! Jetblue is not a buy on board airline. http://www.jetblue.com/about/whyyoulllike/about_whysnacks.html - Only alcohol is for charge.,clean,0.0,2022-04-15 00:00:00,community_post
COM-003124,ACC-000285,Mary Wollstonecraft by John Opie (c. 1797),clean,0.0,2025-06-10 00:00:00,shorts_comments
COM-003125,ACC-000286,"""

Hey, I said it was """"a"""" seat, not """"the"""" seat, you dumb motherf#@$ker!!  Learn how to read English.  Soon I shall be an administrator and have you purged from this noble experiment. """,toxic,0.167,2026-05-18 00:00:00,shorts_comments
COM-003126,ACC-000286,u accuse me of that goodfellas thing again and i will hunt you down!,toxic,0.167,2026-06-01 00:00:00,livechat
COM-003127,ACC-000286,"(UTC)

 Not knowing what happened,  perhaps the IP-only poster was an idiot etc.  However,  as an editor using only an IP,  they'll likely never to see your rant.  Therefore I'm not sure of the point of having the above on the discussion page (etc).  Could someone clarify the underlying issue?  Thanks.  03:33, 25 June 2012",insult,0.167,2026-05-28 00:00:00,comments
COM-003128,ACC-000286,"""

 Apology to Jeremy 

Hi Jeremy,
Recently I made some rather derogatory remarks referring explicity to your homosexuality, sexual activity with those of the same gender, your race, the objects that you may or may not insert into your bodily cavity, and your inability to perform the act of fellatio at a satisfactory level. I also made some comments demanding that you orally consume my feces, and then perform fellatio, at an unsatisfactory level, to even myself. The list continues, of course, on and on and on. I also failed ot cite any source giving proof of your behaviour, and for that I am ashamed. 
So I am extending my apology to you for my explicit and coarse language, and next time I have any conflcit with you, I will definitely go abuot it in a more productive manner. I will not call you demeaning names like """"faggot, nigger, kike, cocksucker, faggot, asshole, son fo a bitch, faggot, motherfucker etc"""".
I am sincerely embarassed of my behaviour, and after reflecting I know the inappropriateness of it all. Please accept my apology, and know that whatever your lifestyle, I did not mean for my comments to be taken personally.
Sincerely,
Michelle Rollins""",toxic,0.167,2026-05-14 00:00:00,shorts_comments
COM-003129,ACC-000286,"Please do not vandalize pages, as you did with this edit to Nickelback.  If you continue to do so, you will be blocked from editing.  Thank you.",clean,0.0,2026-05-17 00:00:00,comments
COM-003130,ACC-000286,"(UTC)

 Not knowing what happened,  perhaps the IP-only poster was an idiot etc.  However,  as an editor using only an IP,  they'll likely never to see your rant.  Therefore I'm not sure of the point of having the above on the discussion page (etc).  Could someone clarify the underlying issue?  Thanks.  03:33, 25 June 2012",insult,0.167,2026-05-15 00:00:00,comments
COM-003131,ACC-000286,"Album versions are notable, because otherwise wikipedia would just have articles on singles - which seems a bit stupid. Thanks",toxic,0.167,2026-06-01 00:00:00,shorts_comments
COM-003132,ACC-000286,"""So a person of Pakistani or African decent can't be classed as English in your view? Or you think that all skinheads are racists - even the black ones? And you feel that blacks and asians are """"taking over"""", well you must read the wrong sort of newspapers if those are the views you hold. I know that you must be consumed with self-loathing at not being English, but hey, look on the bright side, you can just add it to the list of other things """"you people"""" spend your miserable lives whining about. Take care now!  

""",toxic,0.167,2026-05-25 00:00:00,shorts_comments
COM-003133,ACC-000286,"Please do not vandalize pages, as you did with this edit to Nickelback.  If you continue to do so, you will be blocked from editing.  Thank you.",clean,0.0,2026-05-25 00:00:00,community_post
COM-003134,ACC-000286,"""

 Thank you 

  The Original Barnstar Thank you for enforcing Wikipedia's verifiability policy! Chillum """,clean,0.0,2026-05-20 00:00:00,community_post
COM-003135,ACC-000286,"is a gay faggot that takes it in the butt from other users who control him and manipulate him to indiscriminately ban users with gay cunnilingus

 is a FAGGOT and so is '''''' – They are butt buddies","toxic,severe_toxic,obscene,insult,identity_hate",0.833,2026-06-01 00:00:00,livechat
COM-003136,ACC-000286,"""So a person of Pakistani or African decent can't be classed as English in your view? Or you think that all skinheads are racists - even the black ones? And you feel that blacks and asians are """"taking over"""", well you must read the wrong sort of newspapers if those are the views you hold. I know that you must be consumed with self-loathing at not being English, but hey, look on the bright side, you can just add it to the list of other things """"you people"""" spend your miserable lives whining about. Take care now!  

""",toxic,0.167,2026-05-18 00:00:00,community_post
COM-003137,ACC-000286,"Niggas in da hood! Badman, bo selecta! WOOF!","toxic,identity_hate",0.333,2026-05-26 00:00:00,livechat
COM-003138,ACC-000286,"""

 Mark Foley? 

I highly doubt there's any joke about Mark Foley, it's just a generic SP cop joke: """"lololol you shot a guy for no reason?""""""",clean,0.0,2026-05-16 00:00:00,livechat
COM-003139,ACC-000286,Uploaded 6th September 2010.,clean,0.0,2026-05-12 00:00:00,community_post
COM-003140,ACC-000286,"Fuck off you cunt 

You're suck an asshole 142.162.85.154","toxic,obscene,insult",0.5,2026-05-14 00:00:00,comments
COM-003141,ACC-000286,"Talk:Nigger 
 Please stop your disruptive editing. If you continue to vandalize Wikipedia,  you will be blocked from editing.   ☎","toxic,identity_hate",0.333,2026-05-18 00:00:00,comments
COM-003142,ACC-000286,"""

With all due respect, Hersfoldat I am not certain that any is due at this pointyour """"belief"""" that my reference to attacks mistakenly refers to boilerplate warnings is severely misguided.  You attacked me.  You continue to attack me.  Continue to treat others in life as you have treated me, and I can guarantee you that you will not lead a life of happiness.   """,toxic,0.167,2026-05-13 00:00:00,shorts_comments
COM-003143,ACC-000286,"stfu ==

WHY DONT U STFU AND GET A LIFE! IF YOU LIKE TO PLAY THAT GAY GAME SO MUCH, DO IT AND FUCK OFF!","toxic,obscene,insult,identity_hate",0.667,2026-06-01 00:00:00,livechat
COM-003144,ACC-000286,"Please do not vandalize pages, as you did with this edit to Nickelback.  If you continue to do so, you will be blocked from editing.  Thank you.",clean,0.0,2026-05-18 00:00:00,community_post
COM-003145,ACC-000287,"""You could care less about """"giberrish"""" but guess what, nobody comes to wiki to get the schedule of an airline. Maybe you should reevaluate your motive and quit taking the easy way out by editing fleets and destinations, which are two issues that are minimal impact and are open to multiple sources (especially concerning fleets) """,clean,0.0,2026-05-29 00:00:00,community_post
COM-003146,ACC-000287,"""You could care less about """"giberrish"""" but guess what, nobody comes to wiki to get the schedule of an airline. Maybe you should reevaluate your motive and quit taking the easy way out by editing fleets and destinations, which are two issues that are minimal impact and are open to multiple sources (especially concerning fleets) """,clean,0.0,2026-05-29 00:00:00,livechat
COM-003147,ACC-000287,", so do us all a favour and just fuck off instead, hahaha","toxic,obscene",0.333,2026-05-26 00:00:00,livechat
COM-003148,ACC-000287,"At any rate, I still think you are a fuck face.","toxic,obscene,insult",0.5,2026-05-26 00:00:00,livechat
COM-003149,ACC-000287,"""

 You stupid S.O.B. 

Stay away from my page, you are a sarcastic moron and a hypocrite. Don't try to advice myself regarding an minor incident, you are disturbing my self on an issue outside wikipedia, there are facts to be proven. Such hypocrites (like you) have no real reputation in real world, I'm acting on anti fascist and anti terrorist propaganda not from any extremist or bias perspective. I don't care how much you bother my self still there are methods to post on wikipedia without an account. However  trolling is not a harmful action, different people has different p.o.v.s. Further on you P.S; Wikipedia is not something to be expanded through discussion or being bold. Literary it is an communication method of which leads others to overcome questions in real life or practice contemporary issues such as terrorism, politics or religious extremism. Although you have reverted my last edit on your talk page. That means you don't have a real points to be discussed except condemning my self and dissing. Fuck you hypocrite. Summon ""","toxic,obscene,insult",0.5,2026-05-31 00:00:00,community_post
COM-003150,ACC-000287,"""

 You stupid S.O.B. 

Stay away from my page, you are a sarcastic moron and a hypocrite. Don't try to advice myself regarding an minor incident, you are disturbing my self on an issue outside wikipedia, there are facts to be proven. Such hypocrites (like you) have no real reputation in real world, I'm acting on anti fascist and anti terrorist propaganda not from any extremist or bias perspective. I don't care how much you bother my self still there are methods to post on wikipedia without an account. However  trolling is not a harmful action, different people has different p.o.v.s. Further on you P.S; Wikipedia is not something to be expanded through discussion or being bold. Literary it is an communication method of which leads others to overcome questions in real life or practice contemporary issues such as terrorism, politics or religious extremism. Although you have reverted my last edit on your talk page. That means you don't have a real points to be discussed except condemning my self and dissing. Fuck you hypocrite. Summon ""","toxic,obscene,insult",0.5,2026-05-29 00:00:00,shorts_comments
COM-003151,ACC-000287,ps. also guys I KNOW we are lazy as fuck but come on we have to..well...stop being lazy! Get some work done XD,"toxic,obscene,insult",0.5,2026-05-28 00:00:00,livechat
COM-003152,ACC-000287,"""

 You stupid S.O.B. 

Stay away from my page, you are a sarcastic moron and a hypocrite. Don't try to advice myself regarding an minor incident, you are disturbing my self on an issue outside wikipedia, there are facts to be proven. Such hypocrites (like you) have no real reputation in real world, I'm acting on anti fascist and anti terrorist propaganda not from any extremist or bias perspective. I don't care how much you bother my self still there are methods to post on wikipedia without an account. However  trolling is not a harmful action, different people has different p.o.v.s. Further on you P.S; Wikipedia is not something to be expanded through discussion or being bold. Literary it is an communication method of which leads others to overcome questions in real life or practice contemporary issues such as terrorism, politics or religious extremism. Although you have reverted my last edit on your talk page. That means you don't have a real points to be discussed except condemning my self and dissing. Fuck you hypocrite. Summon ""","toxic,obscene,insult",0.5,2026-05-27 00:00:00,livechat
COM-003153,ACC-000287,ps. also guys I KNOW we are lazy as fuck but come on we have to..well...stop being lazy! Get some work done XD,"toxic,obscene,insult",0.5,2026-05-30 00:00:00,comments
COM-003154,ACC-000287,ps. also guys I KNOW we are lazy as fuck but come on we have to..well...stop being lazy! Get some work done XD,"toxic,obscene,insult",0.5,2026-05-27 00:00:00,shorts_comments
COM-003155,ACC-000287,"""You could care less about """"giberrish"""" but guess what, nobody comes to wiki to get the schedule of an airline. Maybe you should reevaluate your motive and quit taking the easy way out by editing fleets and destinations, which are two issues that are minimal impact and are open to multiple sources (especially concerning fleets) """,clean,0.0,2026-05-30 00:00:00,community_post
COM-003156,ACC-000287,ps. also guys I KNOW we are lazy as fuck but come on we have to..well...stop being lazy! Get some work done XD,"toxic,obscene,insult",0.5,2026-05-28 00:00:00,shorts_comments
COM-003157,ACC-000287,"""You could care less about """"giberrish"""" but guess what, nobody comes to wiki to get the schedule of an airline. Maybe you should reevaluate your motive and quit taking the easy way out by editing fleets and destinations, which are two issues that are minimal impact and are open to multiple sources (especially concerning fleets) """,clean,0.0,2026-06-01 00:00:00,community_post
COM-003158,ACC-000287,"""

 You stupid S.O.B. 

Stay away from my page, you are a sarcastic moron and a hypocrite. Don't try to advice myself regarding an minor incident, you are disturbing my self on an issue outside wikipedia, there are facts to be proven. Such hypocrites (like you) have no real reputation in real world, I'm acting on anti fascist and anti terrorist propaganda not from any extremist or bias perspective. I don't care how much you bother my self still there are methods to post on wikipedia without an account. However  trolling is not a harmful action, different people has different p.o.v.s. Further on you P.S; Wikipedia is not something to be expanded through discussion or being bold. Literary it is an communication method of which leads others to overcome questions in real life or practice contemporary issues such as terrorism, politics or religious extremism. Although you have reverted my last edit on your talk page. That means you don't have a real points to be discussed except condemning my self and dissing. Fuck you hypocrite. Summon ""","toxic,obscene,insult",0.5,2026-05-30 00:00:00,comments
COM-003159,ACC-000287,", so do us all a favour and just fuck off instead, hahaha","toxic,obscene",0.333,2026-05-27 00:00:00,community_post
COM-003160,ACC-000287,"""You could care less about """"giberrish"""" but guess what, nobody comes to wiki to get the schedule of an airline. Maybe you should reevaluate your motive and quit taking the easy way out by editing fleets and destinations, which are two issues that are minimal impact and are open to multiple sources (especially concerning fleets) """,clean,0.0,2026-06-01 00:00:00,shorts_comments
COM-003161,ACC-000287,"At any rate, I still think you are a fuck face.","toxic,obscene,insult",0.5,2026-05-26 00:00:00,shorts_comments
COM-003162,ACC-000287,", so do us all a favour and just fuck off instead, hahaha","toxic,obscene",0.333,2026-05-25 00:00:00,community_post
COM-003163,ACC-000287,"At any rate, I still think you are a fuck face.","toxic,obscene,insult",0.5,2026-05-31 00:00:00,livechat
COM-003164,ACC-000287,", so do us all a favour and just fuck off instead, hahaha","toxic,obscene",0.333,2026-05-31 00:00:00,community_post
COM-003165,ACC-000287,ps. also guys I KNOW we are lazy as fuck but come on we have to..well...stop being lazy! Get some work done XD,"toxic,obscene,insult",0.5,2026-05-28 00:00:00,shorts_comments
COM-003166,ACC-000287,", so do us all a favour and just fuck off instead, hahaha","toxic,obscene",0.333,2026-05-25 00:00:00,community_post
COM-003167,ACC-000287,"At any rate, I still think you are a fuck face.","toxic,obscene,insult",0.5,2026-05-29 00:00:00,comments
COM-003168,ACC-000287,ps. also guys I KNOW we are lazy as fuck but come on we have to..well...stop being lazy! Get some work done XD,"toxic,obscene,insult",0.5,2026-05-29 00:00:00,shorts_comments
COM-003169,ACC-000287,"At any rate, I still think you are a fuck face.","toxic,obscene,insult",0.5,2026-05-29 00:00:00,comments
COM-003170,ACC-000287,"""
 In this case, the sources to quote would be DSM-III and DSM-IV. I own both of them and can supply quotes.  — (Talk) """,clean,0.0,2026-06-01 00:00:00,shorts_comments
COM-003171,ACC-000287,"""You could care less about """"giberrish"""" but guess what, nobody comes to wiki to get the schedule of an airline. Maybe you should reevaluate your motive and quit taking the easy way out by editing fleets and destinations, which are two issues that are minimal impact and are open to multiple sources (especially concerning fleets) """,clean,0.0,2026-05-26 00:00:00,comments
COM-003172,ACC-000287,"""

 You stupid S.O.B. 

Stay away from my page, you are a sarcastic moron and a hypocrite. Don't try to advice myself regarding an minor incident, you are disturbing my self on an issue outside wikipedia, there are facts to be proven. Such hypocrites (like you) have no real reputation in real world, I'm acting on anti fascist and anti terrorist propaganda not from any extremist or bias perspective. I don't care how much you bother my self still there are methods to post on wikipedia without an account. However  trolling is not a harmful action, different people has different p.o.v.s. Further on you P.S; Wikipedia is not something to be expanded through discussion or being bold. Literary it is an communication method of which leads others to overcome questions in real life or practice contemporary issues such as terrorism, politics or religious extremism. Although you have reverted my last edit on your talk page. That means you don't have a real points to be discussed except condemning my self and dissing. Fuck you hypocrite. Summon ""","toxic,obscene,insult",0.5,2026-05-27 00:00:00,livechat
COM-003173,ACC-000287,", so do us all a favour and just fuck off instead, hahaha","toxic,obscene",0.333,2026-05-26 00:00:00,shorts_comments
COM-003174,ACC-000287,ps. also guys I KNOW we are lazy as fuck but come on we have to..well...stop being lazy! Get some work done XD,"toxic,obscene,insult",0.5,2026-05-25 00:00:00,shorts_comments
COM-003175,ACC-000287,ps. also guys I KNOW we are lazy as fuck but come on we have to..well...stop being lazy! Get some work done XD,"toxic,obscene,insult",0.5,2026-05-30 00:00:00,comments
COM-003176,ACC-000287,"At any rate, I still think you are a fuck face.","toxic,obscene,insult",0.5,2026-05-28 00:00:00,comments
COM-003177,ACC-000287,"At any rate, I still think you are a fuck face.","toxic,obscene,insult",0.5,2026-05-27 00:00:00,community_post
COM-003178,ACC-000287,"""You could care less about """"giberrish"""" but guess what, nobody comes to wiki to get the schedule of an airline. Maybe you should reevaluate your motive and quit taking the easy way out by editing fleets and destinations, which are two issues that are minimal impact and are open to multiple sources (especially concerning fleets) """,clean,0.0,2026-05-31 00:00:00,comments
COM-003179,ACC-000287,"""

 You stupid S.O.B. 

Stay away from my page, you are a sarcastic moron and a hypocrite. Don't try to advice myself regarding an minor incident, you are disturbing my self on an issue outside wikipedia, there are facts to be proven. Such hypocrites (like you) have no real reputation in real world, I'm acting on anti fascist and anti terrorist propaganda not from any extremist or bias perspective. I don't care how much you bother my self still there are methods to post on wikipedia without an account. However  trolling is not a harmful action, different people has different p.o.v.s. Further on you P.S; Wikipedia is not something to be expanded through discussion or being bold. Literary it is an communication method of which leads others to overcome questions in real life or practice contemporary issues such as terrorism, politics or religious extremism. Although you have reverted my last edit on your talk page. That means you don't have a real points to be discussed except condemning my self and dissing. Fuck you hypocrite. Summon ""","toxic,obscene,insult",0.5,2026-05-27 00:00:00,community_post
COM-003180,ACC-000287,"""You could care less about """"giberrish"""" but guess what, nobody comes to wiki to get the schedule of an airline. Maybe you should reevaluate your motive and quit taking the easy way out by editing fleets and destinations, which are two issues that are minimal impact and are open to multiple sources (especially concerning fleets) """,clean,0.0,2026-05-25 00:00:00,community_post
COM-003181,ACC-000287,"""

 You stupid S.O.B. 

Stay away from my page, you are a sarcastic moron and a hypocrite. Don't try to advice myself regarding an minor incident, you are disturbing my self on an issue outside wikipedia, there are facts to be proven. Such hypocrites (like you) have no real reputation in real world, I'm acting on anti fascist and anti terrorist propaganda not from any extremist or bias perspective. I don't care how much you bother my self still there are methods to post on wikipedia without an account. However  trolling is not a harmful action, different people has different p.o.v.s. Further on you P.S; Wikipedia is not something to be expanded through discussion or being bold. Literary it is an communication method of which leads others to overcome questions in real life or practice contemporary issues such as terrorism, politics or religious extremism. Although you have reverted my last edit on your talk page. That means you don't have a real points to be discussed except condemning my self and dissing. Fuck you hypocrite. Summon ""","toxic,obscene,insult",0.5,2026-05-31 00:00:00,livechat
COM-003182,ACC-000287,ps. also guys I KNOW we are lazy as fuck but come on we have to..well...stop being lazy! Get some work done XD,"toxic,obscene,insult",0.5,2026-05-29 00:00:00,community_post
COM-003183,ACC-000287,ps. also guys I KNOW we are lazy as fuck but come on we have to..well...stop being lazy! Get some work done XD,"toxic,obscene,insult",0.5,2026-05-30 00:00:00,shorts_comments
COM-003184,ACC-000287,ps. also guys I KNOW we are lazy as fuck but come on we have to..well...stop being lazy! Get some work done XD,"toxic,obscene,insult",0.5,2026-06-01 00:00:00,comments
COM-003185,ACC-000287,ps. also guys I KNOW we are lazy as fuck but come on we have to..well...stop being lazy! Get some work done XD,"toxic,obscene,insult",0.5,2026-05-27 00:00:00,comments
COM-003186,ACC-000287,"""

 You stupid S.O.B. 

Stay away from my page, you are a sarcastic moron and a hypocrite. Don't try to advice myself regarding an minor incident, you are disturbing my self on an issue outside wikipedia, there are facts to be proven. Such hypocrites (like you) have no real reputation in real world, I'm acting on anti fascist and anti terrorist propaganda not from any extremist or bias perspective. I don't care how much you bother my self still there are methods to post on wikipedia without an account. However  trolling is not a harmful action, different people has different p.o.v.s. Further on you P.S; Wikipedia is not something to be expanded through discussion or being bold. Literary it is an communication method of which leads others to overcome questions in real life or practice contemporary issues such as terrorism, politics or religious extremism. Although you have reverted my last edit on your talk page. That means you don't have a real points to be discussed except condemning my self and dissing. Fuck you hypocrite. Summon ""","toxic,obscene,insult",0.5,2026-05-25 00:00:00,livechat
COM-003187,ACC-000288,Here goes...   I'm not the greatest hook writer; someone else might have a sexier way to put it.,clean,0.0,2025-10-23 00:00:00,community_post
COM-003188,ACC-000289,"Right. I did. But still, don't take it off yourself... Post something on the talk page of the article or of the person who tagged it to have it taken down.",clean,0.0,2025-04-26 00:00:00,community_post
COM-003189,ACC-000290,"Apple likes to pretend that the idea for Dashboard came from Deskaccessories, but there is almost no similarity between the two.  The implementation of Dashboard uses much more similar technologies to Konfabulator and they look almost identical.  I mean, if Desk Accessories were written in a markup language of some sort, had polished and shiny graphics, ran all the time (whether they were being shown or not), and looked just like Konfab or Karamba, then they might have a point... but none of those things are true.",clean,0.0,2025-08-18 00:00:00,livechat
COM-003190,ACC-000290,"Agreeing with the first unsigned comment in this section, i.e., most of that list applies to any Mexican-derived cuisine, Spanish cuisine, even Italian.  I mean, come on, oregano???  The list is way too long and nowhere near focused on New Mexican cuisine.  What is unique to New Mexican cuisine?  That's it.",clean,0.0,2025-11-24 00:00:00,livechat
COM-003191,ACC-000290,"""
Andrew, I only meant to elucidate my agreement.  I find that when people make a generalized statement, such as """"you agree,"""" it is often then assumed that agreement is more extensive than it actually is.  My comment was intended to prevent this misunderstanding.
Also, I think it's quite clear from my suggestions of renaming or creating articles that I am absolutely willing to work with everyone here to resolve this issue; I am not defending this article """"no matter what.""""  But there really hasn't been a serious proposal other than turning this page into a second TA article, which I've opposed, citing appropriate policies.  It takes two to tango...  2600:100E:B101:C9F2:0:0:0:103  """,clean,0.0,2024-11-22 00:00:00,community_post
COM-003192,ACC-000291,"""Under section """"Rewrote lead"""". Let's discuss the edits there. """,clean,0.0,2023-09-23 00:00:00,community_post
COM-003193,ACC-000291,"""Wouldn't it be simpler to just say something like """"most of Batman's major villains have been around since the 1940s"""" and maybe a little bit about who came in when? 

""",clean,0.0,2023-12-30 00:00:00,community_post
COM-003194,ACC-000291,"""

 TARPhilippines 

You might want to read this (also I put up the other sandbox for speedy but it was declined).— (琉竜) """,clean,0.0,2023-12-07 00:00:00,community_post
COM-003195,ACC-000291,"Page Deletion Query 

You recently deleted a userpage, claiming the page was full of advertising. I always thought that the user pages were designed for a little bit of knowledge about yourself. After browsing other user pages, which had the same written based content as my deleted page did, I ask you...why did you delete my page when there are plenty of other pages containing much worse content and are still up?

(PS. the page you deleted on the 9th April was called user:UniverSearleStudios",clean,0.0,2025-05-28 00:00:00,community_post
COM-003196,ACC-000291,"Shut up asshole 

Shut up you asshole I fucking hate you, Kids CBC IS stupid so why keep reverting my edits?","toxic,severe_toxic,obscene,insult",0.667,2024-12-06 00:00:00,community_post
COM-003197,ACC-000291,"Professor33

I think that to be fair to him, you should have someone else take his request to be unblocked.  I am not saying that you can not be neutral and fair, but as you are the one who has taken on all of his requests and were the original admin to block him, so I would appretiate if you gave a fresh mind this duty.  I am by no means saying that he should be unblocked, but I read the section on the admin's notice board, and feel that the same few people are participating in the discussion. Thanks",clean,0.0,2025-11-15 00:00:00,shorts_comments
COM-003198,ACC-000291,"""

 Thanks for the image help 

I was unaware that US national service booking photos were clear fair-use. Cheers, Lanky (YELL) """,clean,0.0,2023-11-24 00:00:00,comments
COM-003199,ACC-000291,"REDIRECT Talk:Tetyushi, Republic of Tatarstan",clean,0.0,2026-03-22 00:00:00,shorts_comments
COM-003200,ACC-000292,"P.S. It's probably worth setting up a template to be used for all the periods, so they can easily be kept in the same format.  It would make it easier for me, for example, to remove the padding around the timeline if I could do it in one place. ' T'''",clean,0.0,2026-05-20 00:00:00,shorts_comments
COM-003201,ACC-000292,ameriKKKans like to get their anusses raped,"toxic,obscene,insult,identity_hate",0.667,2026-05-20 00:00:00,community_post
COM-003202,ACC-000292,"P.S. It's probably worth setting up a template to be used for all the periods, so they can easily be kept in the same format.  It would make it easier for me, for example, to remove the padding around the timeline if I could do it in one place. ' T'''",clean,0.0,2026-05-31 00:00:00,community_post
COM-003203,ACC-000292,"Was there any point to your sarcastic, nasty remark?",toxic,0.167,2026-05-22 00:00:00,livechat
COM-003204,ACC-000292,"I love penis 
 I love penis 
 I love penis 
 I love penis 
 I love penis 
 I love penis 
 I love penis 
 I love penis 
 I love penis 
 I love penis 
 I love penis 
 I love penis 
 I love penis 
 I love penis 
 I love penis",toxic,0.167,2026-05-17 00:00:00,livechat
COM-003205,ACC-000292,"Groin 

You sad fuck. I'm going to restore my edit, and you are going to leave it, or else I wil knee you in the groin yourself, prick. 91.108.208.101","toxic,obscene,insult",0.5,2026-06-01 00:00:00,community_post
COM-003206,ACC-000292,"Groin 

You sad fuck. I'm going to restore my edit, and you are going to leave it, or else I wil knee you in the groin yourself, prick. 91.108.208.101","toxic,obscene,insult",0.5,2026-06-01 00:00:00,comments
COM-003207,ACC-000292,"I love penis 
 I love penis 
 I love penis 
 I love penis 
 I love penis 
 I love penis 
 I love penis 
 I love penis 
 I love penis 
 I love penis 
 I love penis 
 I love penis 
 I love penis 
 I love penis 
 I love penis",toxic,0.167,2026-05-25 00:00:00,comments
COM-003208,ACC-000292,"Groin 

You sad fuck. I'm going to restore my edit, and you are going to leave it, or else I wil knee you in the groin yourself, prick. 91.108.208.101","toxic,obscene,insult",0.5,2026-05-24 00:00:00,community_post
COM-003209,ACC-000292,"I love penis 
 I love penis 
 I love penis 
 I love penis 
 I love penis 
 I love penis 
 I love penis 
 I love penis 
 I love penis 
 I love penis 
 I love penis 
 I love penis 
 I love penis 
 I love penis 
 I love penis",toxic,0.167,2026-05-19 00:00:00,community_post
COM-003210,ACC-000292,"Groin 

You sad fuck. I'm going to restore my edit, and you are going to leave it, or else I wil knee you in the groin yourself, prick. 91.108.208.101","toxic,obscene,insult",0.5,2026-05-31 00:00:00,livechat
COM-003211,ACC-000292,"""

 Categorial vs categorical 

Although the SOM gives these as synonyms, Lambek clarifies that categorical refers to categories from category theory, whereas categorial refers """"categories"""" in the sense of the Polish school of Logic, that is to type from type theory.  ping """,clean,0.0,2026-05-28 00:00:00,shorts_comments
COM-003212,ACC-000292,"Groin 

You sad fuck. I'm going to restore my edit, and you are going to leave it, or else I wil knee you in the groin yourself, prick. 91.108.208.101","toxic,obscene,insult",0.5,2026-05-21 00:00:00,community_post
COM-003213,ACC-000292,"P.S. It's probably worth setting up a template to be used for all the periods, so they can easily be kept in the same format.  It would make it easier for me, for example, to remove the padding around the timeline if I could do it in one place. ' T'''",clean,0.0,2026-05-24 00:00:00,shorts_comments
COM-003214,ACC-000292,ameriKKKans like to get their anusses raped,"toxic,obscene,insult,identity_hate",0.667,2026-05-15 00:00:00,livechat
COM-003215,ACC-000292,"OK 

OK Alison, I'll obey. I won't bring it to Wikipediareview, that horrible website!",clean,0.0,2026-05-30 00:00:00,comments
COM-003216,ACC-000292,ameriKKKans like to get their anusses raped,"toxic,obscene,insult,identity_hate",0.667,2026-06-01 00:00:00,shorts_comments
COM-003217,ACC-000292,"Was there any point to your sarcastic, nasty remark?",toxic,0.167,2026-05-30 00:00:00,livechat
COM-003218,ACC-000292,"Ryan RFA reply 
Sry forgot to reply, glad u chased me up, I changed it to support by the way.",clean,0.0,2026-05-30 00:00:00,livechat
COM-003219,ACC-000292,"Swiftfox 

Hi Thomas B . Could you take a minute to see if the fixes I did to this article are OK. regards",clean,0.0,2026-05-18 00:00:00,livechat
COM-003220,ACC-000292,"I love penis 
 I love penis 
 I love penis 
 I love penis 
 I love penis 
 I love penis 
 I love penis 
 I love penis 
 I love penis 
 I love penis 
 I love penis 
 I love penis 
 I love penis 
 I love penis 
 I love penis",toxic,0.167,2026-05-16 00:00:00,community_post
COM-003221,ACC-000292,"I merely try to establish the fact that you sir, are an idiot, sir and unworthy of whatever title this sycophantic community has bestowed on you.",toxic,0.167,2026-05-25 00:00:00,shorts_comments
COM-003222,ACC-000292,"Groin 

You sad fuck. I'm going to restore my edit, and you are going to leave it, or else I wil knee you in the groin yourself, prick. 91.108.208.101","toxic,obscene,insult",0.5,2026-05-14 00:00:00,livechat
COM-003223,ACC-000292,"Was there any point to your sarcastic, nasty remark?",toxic,0.167,2026-05-23 00:00:00,community_post
COM-003224,ACC-000292,"Was there any point to your sarcastic, nasty remark?",toxic,0.167,2026-05-20 00:00:00,shorts_comments
COM-003225,ACC-000292,"Was there any point to your sarcastic, nasty remark?",toxic,0.167,2026-05-18 00:00:00,community_post
COM-003226,ACC-000292,"Was there any point to your sarcastic, nasty remark?",toxic,0.167,2026-05-25 00:00:00,comments
COM-003227,ACC-000292,"Groin 

You sad fuck. I'm going to restore my edit, and you are going to leave it, or else I wil knee you in the groin yourself, prick. 91.108.208.101","toxic,obscene,insult",0.5,2026-05-20 00:00:00,shorts_comments
COM-003228,ACC-000293,It was a leak from a friend of a Nintendo Employee. Reliable? Yes. -,clean,0.0,2025-12-21 00:00:00,livechat
COM-003229,ACC-000293,It never rains but it pours! -) ––,clean,0.0,2025-06-16 00:00:00,shorts_comments
